GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__Y_,Long__x_
"RUA ANTONIETA ALTENFELDER, 345,SAO PAULO, SAO PAULO - BRASIL","067495257850000060","067","495","257850","00","0060",JT,TRE,"1",S,S,ZER 2,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","164","159",RUA ANTONIETA ALTENFELDER,"345","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4577974","-46,5887476"
"RUA PADRE CLEMENTE SEGURA, 513,SAO PAULO, SAO PAULO - BRASIL","111213050873000065","111","213","050873","00","0065",MP,VJA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","232","147",RUA PADRE CLEMENTE SEGURA,"513","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5126284","-46,46941"
"RUA JOSE JOAQUIM GUEDES, 67,SAO PAULO, SAO PAULO - BRASIL","075254282715000630","075","254","282715","00","0630",CV,CVE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","117","84",RUA JOSE JOAQUIM GUEDES,"67","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4923474","-46,6544734"
"RUA PROFESSOR VASCO RAIMUNDO DE BRITO, 47,SAO PAULO, SAO PAULO - BRASIL","071428279900000037","071","428","279900","00","0037",ST,MAN,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","360","137",RUA PROFESSOR VASCO RAIMUNDO DE BRITO,"47","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4723271","-46,639331"
"AVENIDA MARIO PERNAMBUCO, 508,SAO PAULO, SAO PAULO - BRASIL","067290135119000048","067","290","135119","00","0048",JT,TRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","147","125",AVENIDA MARIO PERNAMBUCO,"508","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,461454","-46,5999923"
"RUA JOSE JOAQUIM GUEDES, 71,SAO PAULO, SAO PAULO - BRASIL","075254282715000631","075","254","282715","00","0631",CV,CVE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","113","81",RUA JOSE JOAQUIM GUEDES,"71","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4922489","-46,6545289"
"RUA BANIBAS, 586,SAO PAULO, SAO PAULO - BRASIL","096115028037000033","096","115","028037","00","0033",PI,API,"1",S,S,ZER 1,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","464","490",RUA BANIBAS,"586","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,5547107","-46,7099884"
"RUA JOAO DA VEIGA, 125,SAO PAULO, SAO PAULO - BRASIL","103040102288000065","103","040","102288","00","0065",MB,JDS,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","125",RUA JOAO DA VEIGA,"125","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6666385","-46,7305298"
"AVENIDA MARIO PERNAMBUCO, 514,SAO PAULO, SAO PAULO - BRASIL","067290135119000047","067","290","135119","00","0047",JT,TRE,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","147","125",AVENIDA MARIO PERNAMBUCO,"514","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4614297","-46,6000449"
"RUA TRIPOLI, 17,SAO PAULO, SAO PAULO - BRASIL","080147191701000243","080","147","191701","00","0243",LA,VLE,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"5",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","528","462",RUA TRIPOLI,"17","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,5263501","-46,7322279"
"RUA DOUTOR ANTONIO BENTO, 70,SAO PAULO, SAO PAULO - BRASIL","087067015865000058","087","067","015865","00","0058",SA,SAM,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2162",RUA DOUTOR ANTONIO BENTO,"70","2","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6496446","-46,7050107"
"RUA PROFESSORA ALTINA MAYNARD ARAUJO, 857,SAO PAULO, SAO PAULO - BRASIL","078052008290000094","078","052","008290","00","0094",PJ,SDO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","84",RUA PROFESSORA ALTINA MAYNARD ARAUJO,"857","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,5010049","-46,7383938"
"RUA ALAGOINHAS, 148,SAO PAULO, SAO PAULO - BRASIL","102060004324000028","102","060","004324","00","0028",MO,ARA,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","78","67",RUA ALAGOINHAS,"148","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,5770049","-46,5675262"
"RUA PROFESSOR VASCO RAIMUNDO DE BRITO, 51,SAO PAULO, SAO PAULO - BRASIL","071428279900000038","071","428","279900","00","0038",ST,MAN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","123",RUA PROFESSOR VASCO RAIMUNDO DE BRITO,"51","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4723019","-46,6393444"
"RUA NATUBA, 29,SAO PAULO, SAO PAULO - BRASIL","090151144380000042","090","151","144380","00","0042",SA,CGR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","113","104",RUA NATUBA,"29","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6689111","-46,6918234"
"RUA ALAGOINHAS, 150,SAO PAULO, SAO PAULO - BRASIL","102060004324000027","102","060","004324","00","0027",MO,ARA,"1",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","79","66",RUA ALAGOINHAS,"150","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,5770423","-46,5675317"
"RUA DOUTOR ARTUR LEITE DE BARROS JUNIOR, 24,SAO PAULO, SAO PAULO - BRASIL","070245023299000072","070","245","023299","00","0072",ST,STN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","116","83",RUA DOUTOR ARTUR LEITE DE BARROS JUNIOR,"24","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4817054","-46,6258942"
"RUA ARMANDO MARTINO, 139,SAO PAULO, SAO PAULO - BRASIL","078203022454000068","078","203","022454","00","0068",PJ,SDO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","115","94",RUA ARMANDO MARTINO,"139","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4970498","-46,739019"
"RUA DOMINGOS JORGE, 92,SAO PAULO, SAO PAULO - BRASIL","093115060356000036","093","115","060356","00","0036",SO,SOC,"2",S,S,ZPI-1,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","700","600",RUA DOMINGOS JORGE,"92","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6657258","-46,7144362"
"RUA PADRE CELESTINO DORDIS, 244,SAO PAULO, SAO PAULO - BRASIL","111040047163000559","111","040","047163","00","0559",EM,PRA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","99","84",RUA PADRE CELESTINO DORDIS,"244","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5178478","-46,494921"
"RUA RAUL TABAJARA, 416,SAO PAULO, SAO PAULO - BRASIL","095198782246000021","095","198","782246","00","0021",SO,SOC,"1",S,S,ZERA,"0",,L,"16402","2016",S,QA,"12",,L,"16402","2016",MA,"5",,L,"16050","2014",ZEPEC,"0",,L,"16402","2016",,"0",,,"0","0",,"0",,,"0","0","0","1142",RUA RAUL TABAJARA,"416","1","0","0",,U,,,ZEPEC-AUE,LOTE COM ENDERECO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,7003365","-46,7111181"
"RUA ANTONIETA ALTENFELDER, 349,SAO PAULO, SAO PAULO - BRASIL","067495257850000061","067","495","257850","00","0061",JT,TRE,"1",S,S,ZER 2,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","165","159",RUA ANTONIETA ALTENFELDER,"349","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4578232","-46,5887727"
"RUA ARAGUACEMA, 234,SAO PAULO, SAO PAULO - BRASIL","075207020818000066","075","207","020818","00","0066",CV,LIM,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","147","120",RUA ARAGUACEMA,"234","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4958139","-46,6758306"
"AVENIDA CIDADE JARDIM, 924,SAO PAULO, SAO PAULO - BRASIL","083206049336000248","083","206","049336","00","0248",PI,PIN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"12",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","2340",AVENIDA CIDADE JARDIM,"924","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,5841654","-46,6877762"
"RUA JACATIRAO, 511,SAO PAULO, SAO PAULO - BRASIL","090402097616000217","090","402","097616","00","0217",SA,SAM,"2",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","527",RUA JACATIRAO,"511","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6472602","-46,6771548"
"RUA DOMINGOS JORGE, 80,SAO PAULO, SAO PAULO - BRASIL","093115060356000033","093","115","060356","00","0033",SO,SOC,"2",S,S,ZPI-1,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1640","1400",RUA DOMINGOS JORGE,"80","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6654201","-46,7147897"
"AVENIDA AUGUSTO ANTUNES, 504,SAO PAULO, SAO PAULO - BRASIL","111214025100000074","111","214","025100","00","0074",MP,VJA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","184","150",AVENIDA AUGUSTO ANTUNES,"504","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5120326","-46,4687098"
"TRAVESSA ESTHER CONTIER MASSARO, 513,SAO PAULO, SAO PAULO - BRASIL","090402693405000219","090","402","693405","00","0219",SA,SAM,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,ZER 1,"0",,L,"16402","2016",QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","200","580",TRAVESSA ESTHER CONTIER MASSARO,"513","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6480898","-46,6768184"
"AVENIDA AUGUSTO ANTUNES, 500,SAO PAULO, SAO PAULO - BRASIL","111214025100000075","111","214","025100","00","0075",MP,VJA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","300",AVENIDA AUGUSTO ANTUNES,"500","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5119308","-46,4688086"
"RUA MARINA CIUFULI ZANFELICE, 260,SAO PAULO, SAO PAULO - BRASIL","099002290521000236","099","002","290521","00","0236",LA,LAP,"1",S,S,ZEM,"0",,R,"4","2018",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","8797",RUA MARINA CIUFULI ZANFELICE,"260","1","0","0",,U,,,RESOLUCAO SMUL.AOC.CTLU/004/2018,LOTE COM ENDERECO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,5130264","-46,7070521"
"RUA EPIFANIA, 69,SAO PAULO, SAO PAULO - BRASIL","090147065196000031","090","147","065196","00","0031",SA,CGR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","107","84",RUA EPIFANIA,"69","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6701116","-46,6930985"
"AVENIDA MANOEL DOS REIS ARAUJO, 653,SAO PAULO, SAO PAULO - BRASIL","090084126861000024","090","084","126861","00","0024",SA,CGR,"1",S,S,ZER 1,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","415","525",AVENIDA MANOEL DOS REIS ARAUJO,"653","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6534649","-46,6843696"
"RUA SANTA JOSEFINA, 41,SAO PAULO, SAO PAULO - BRASIL","091425112380000039","091","425","112380","00","0039",JA,JAB,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","169","190",RUA SANTA JOSEFINA,"41","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6636107","-46,6503497"
"RUA VISCONDE DE TAUNAY, 839,SAO PAULO, SAO PAULO - BRASIL","087359187496000062","087","359","187496","00","0062",SA,SAM,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"7",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","107","97",RUA VISCONDE DE TAUNAY,"839","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,5201767","-46,6507015"
"RUA JOAO ALFREDO, 71,SAO PAULO, SAO PAULO - BRASIL","088203101214000115","088","203","101214","00","0115",SA,SAM,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","504","344",RUA JOAO ALFREDO,"71","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6573079","-46,7004232"
"RUA DUTRA E MELO, 66,SAO PAULO, SAO PAULO - BRASIL","070126061557000038","070","126","061557","00","0038",ST,MAN,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","105",RUA DUTRA E MELO,"66","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,479498","-46,6238366"
"RUA ANDREA PAULINETTI, 274,SAO PAULO, SAO PAULO - BRASIL","085587013340000072","085","587","013340","00","0072",SA,SAM,"2",S,S,ZEU,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","5316",RUA ANDREA PAULINETTI,"274","2","0","0",,U,,,LOTE COM ENDERECO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6265834","-46,6907592"
"RUA DOUTOR PEDRO JABUR, 304,SAO PAULO, SAO PAULO - BRASIL","077133159328000154","077","133","159328","00","0154",PJ,PIR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"3",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","102","80",RUA DOUTOR PEDRO JABUR,"304","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4975658","-46,7151892"
"AVENIDA NOVA INDEPENDENCIA, 126,SAO PAULO, SAO PAULO - BRASIL","085299147800000150","085","299","147800","00","0150",PI,IBI,"2",S,S,ZEUP,"0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","628",AVENIDA NOVA INDEPENDENCIA,"126","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6070219","-46,6921139"
"TRAVESSA CRISTINA RUFFA, 102,SAO PAULO, SAO PAULO - BRASIL","072233055123000061","072","233","055123","00","0061",ST,STN,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","145",TRAVESSA CRISTINA RUFFA,"102","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4835102","-46,634164"
"RUA PADRE CELESTINO DORDIS, 224,SAO PAULO, SAO PAULO - BRASIL","111040047163000562","111","040","047163","00","0562",EM,PRA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","97","84",RUA PADRE CELESTINO DORDIS,"224","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5179642","-46,4947316"
"RUA PADRE CELESTINO DORDIS, 240,SAO PAULO, SAO PAULO - BRASIL","111040047163000561","111","040","047163","00","0561",EM,PRA,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"6",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","99","84",RUA PADRE CELESTINO DORDIS,"240","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,SEGUNDO QUADRIMESTRE,"2023","0","-23,5178457","-46,4948752"
"RUA ARNALDO SIMOES PINTO, 146,SAO PAULO, SAO PAULO - BRASIL","077139159255000071","077","139","159255","00","0071",PJ,PIR,"1",S,S,ZEMP,"0",,L,"16402","2016",S,QA,"3",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","131","165",RUA ARNALDO SIMOES PINTO,"146","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4992294","-46,7121009"
"RUA AUGUSTO FERREIRA DE MORAIS, 618,SAO PAULO, SAO PAULO - BRASIL","093096025380000211","093","096","025380","00","0211",SO,SOC,"1",S,S,"99","0",,L,"16402","2016",S,QA,"4",,L,"16402","2016",MA,"13",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","13943",RUA AUGUSTO FERREIRA DE MORAIS,"618","1","0","0",,U,,,LOTE NAO LOCALIZADO POR FALTA DE CROQUI FISCAL ATUALIZADO.,LOTE COM ENDERECO APROXIMADO.,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6683727","-46,718691"
"RUA SERVIO CLEVINSKI, 44,SAO PAULO, SAO PAULO - BRASIL","078217618047000063","078","217","618047","00","0063",PJ,SDO,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"1",,L,"16402","2016",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","145","96",RUA SERVIO CLEVINSKI,"44","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,5044614","-46,7348927"
"RUA ANTONIO RAPOSO BARRETO , 57,SAO PAULO, SAO PAULO - BRASIL","094197066583000044","094","197","066583","00","0044",MB,JDS,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","771","205",RUA ANTONIO RAPOSO BARRETO ,"57","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,6756694","-46,7382166"
"RUA DUTRA E MELO, 66,SAO PAULO, SAO PAULO - BRASIL","070126061557000036","070","126","061557","00","0036",ST,MAN,"6",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","26","55",RUA DUTRA E MELO,"66","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,479498","-46,6238366"
"RUA MILTON , 257,SAO PAULO, SAO PAULO - BRASIL","068025139696000289","068","025","139696","00","0289",MG,VGL,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"8",,L,"16402","2016",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","630","350",RUA MILTON ,"257","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,SEGUNDO QUADRIMESTRE,"2023","0","-23,4981573","-46,6077099"
