GEOCOD,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__y_,Long__x_
"RUA AGOSTINHO DE BARROS, 280,SAO PAULO, SAO PAULO - BRASIL","077133046892000151","077","133","046892","00","0151",PJ,PIR,"2",S,S,ZM,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","360","164",RUA AGOSTINHO DE BARROS,"280","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,497828","-46,7139756"
"RUA SILVESTRE LACROIX, 119,SAO PAULO, SAO PAULO - BRASIL","067248137456000071","067","248","137456","00","0071",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","118","86",RUA SILVESTRE LACROIX,"119","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4740476","-46,5888004"
"RUA SOLD JOSE ALVES DE ABREU, 283,SAO PAULO, SAO PAULO - BRASIL","065123107603000071","065","123","107603","00","0071",MG,VMR,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","267","180",RUA SOLD JOSE ALVES DE ABREU,"283","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5322042","-46,5984065"
"RUA LONDRES, 286,SAO PAULO, SAO PAULO - BRASIL","060260197360000405","060","260","197360","00","0405",PE,CNG,"1",S,S,ZM,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","134","139",RUA LONDRES,"286","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5119793","-46,5357862"
"AVENIDA ANGELINA, 195,SAO PAULO, SAO PAULO - BRASIL","068335013641000302","068","335","013641","00","0302",MG,VGL,"3",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1168","1077",AVENIDA ANGELINA,"195","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,503741","-46,5979309"
"RUA CAMPO BELO DO SUL, 562,SAO PAULO, SAO PAULO - BRASIL","067266177784000100","067","266","177784","00","0100",ST,TUC,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","152","115",RUA CAMPO BELO DO SUL,"562","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4697619","-46,5941954"
"AVENIDA CELSO GARCIA, 5050,SAO PAULO, SAO PAULO - BRASIL","062080047368000393","062","080","047368","00","0393",MO,TAT,"1",S,S,ZEU,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","3553",AVENIDA CELSO GARCIA,"5050","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5331324","-46,5634823"
"RUA SOLD JOSE ALVES DE ABREU, 279,SAO PAULO, SAO PAULO - BRASIL","065123107603000070","065","123","107603","00","0070",MG,VMR,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","249","180",RUA SOLD JOSE ALVES DE ABREU,"279","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5322042","-46,5984065"
"RUA NAME, 530,SAO PAULO, SAO PAULO - BRASIL","059266059803000083","059","266","059803","00","0083",PE,PEN,"1",S,S,ZC,"0",,,"0","0",S,QA,"2",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","114","400",RUA DOLORES RIBEIRO,"34","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5232525","-46,4967134"
"RUA CAP AZEVEDO PINA, 167,SAO PAULO, SAO PAULO - BRASIL","067369026719000291","067","369","026719","00","0291",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","129","84",RUA CAP AZEVEDO PINA,"167","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4738816","-46,5873017"
"RUA BONITA, 251,SAO PAULO, SAO PAULO - BRASIL","070064202401000065","070","064","202401","00","0065",ST,TUC,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","121","109",RUA BONITA,"251","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4713273","-46,6037154"
"RUA JULIO XAVIER JUNIOR, 226,SAO PAULO, SAO PAULO - BRASIL","067313113603000050","067","313","113603","00","0050",JT,JAC,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","135","132",RUA JULIO XAVIER JUNIOR,"226","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4733748","-46,5837884"
"RUA DA BARACELA, 229,SAO PAULO, SAO PAULO - BRASIL","063288736406000010","063","288","736406","00","0010",MG,VMR,"2",S,S,ZEIS-2,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","28219",RUA DA BARACELA,"229","1","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,508017","-46,5608917"
"RUA IBICARAI, 377,SAO PAULO, SAO PAULO - BRASIL","067499300233000057","067","499","300233","00","0057",JT,TUC,"1",S,S,ZER-2,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","100",RUA IBICARAI,"377","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4741523","-46,5905954"
"RUA ANA RIBEIRO, 149,SAO PAULO, SAO PAULO - BRASIL","075281011991000049","075","281","011991","00","0049",CV,CVE,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","104","104",RUA ANA RIBEIRO,"149","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4959738","-46,6502567"
"RUA CATUA MIRIM, 81,SAO PAULO, SAO PAULO - BRASIL","067032318264000185","067","032","318264","00","0185",JT,JAC,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","100",RUA CATUA MIRIM,"81","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4645202","-46,5905875"
"RUA CAMPO BELO DO SUL, 566,SAO PAULO, SAO PAULO - BRASIL","067266177784000099","067","266","177784","00","0099",ST,TUC,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","142","115",RUA CAMPO BELO DO SUL,"566","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4697514","-46,5941103"
"TRAVESSA ANTONIO RAULINO DE MOURA, 42,SAO PAULO, SAO PAULO - BRASIL","071371435457000104","071","371","435457","00","0104",ST,MAN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","185","124",TRAVESSA ANTONIO RAULINO DE MOURA,"42","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4715407","-46,6431739"
"RUA IRMA FILOMENA, 450,SAO PAULO, SAO PAULO - BRASIL","066089071412000261","066","089","071412","00","0261",JT,JAC,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","85","73",RUA IRMA FILOMENA,"450","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4649215","-46,5793678"
"AVENIDA PAULA FERREIRA, 2961,SAO PAULO, SAO PAULO - BRASIL","078026733822000107","078","026","733822","00","0107",PJ,PIR,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","82","671",RUA SEVERINO VILAR FILHO,"75","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4884149","-46,7203643"
"RUA ALVORADA D OESTE, 74,SAO PAULO, SAO PAULO - BRASIL","066091351695000044","066","091","351695","00","0044",JT,JAC,"1",S,S,ZDE-2,"0",,,"0","0",S,QA,"3",,,"0","0",MA,"17",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1500","8434",RUA ALVORADA D OESTE,"74","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4608962","-46,5704814"
"RUA ALESSANDRO ALLORI, 182,SAO PAULO, SAO PAULO - BRASIL","076366126152000030","076","366","126152","00","0030",CV,LIM,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","122","91",RUA ALESSANDRO ALLORI,"182","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4899298","-46,6777538"
"RUA PAULO PRADO, 170,SAO PAULO, SAO PAULO - BRASIL","067312157716000078","067","312","157716","00","0078",JT,JAC,"2",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","81","93",RUA PAULO PRADO,"170","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4731806","-46,5836755"
"RUA DOUTOR RAUL DA ROCHA MEDEIROS, 97,SAO PAULO, SAO PAULO - BRASIL","062080169056000395","062","080","169056","00","0395",MO,TAT,"3",S,S,ZEU,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","5080",RUA DOUTOR RAUL DA ROCHA MEDEIROS,"97","2","0","0",,U,,,LOTE COM NUMERO APROXIMADO.,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5337347","-46,5629526"
"RUA CAPRICHO, 694,SAO PAULO, SAO PAULO - BRASIL","067195066206000082","067","195","066206","00","0082",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","88","94",RUA CAPRICHO,"694","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4797613","-46,5924817"
"TRAVESSA TTE ARISTON DE OLIVEIRA, 12,SAO PAULO, SAO PAULO - BRASIL","067086300772000170","067","086","300772","00","0170",ST,TUC,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","102","240",TRAVESSA TTE ARISTON DE OLIVEIRA,"12","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4690165","-46,5934638"
"RUA ANGELINA CASSARO PALMA, 7,SAO PAULO, SAO PAULO - BRASIL","071374725960000525","071","374","725960","00","0525",ST,MAN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","193","145",RUA ANGELINA CASSARO PALMA,"7","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,481746","-46,6424338"
"TRAVESSA ANTONIO RAULINO DE MOURA, 36,SAO PAULO, SAO PAULO - BRASIL","071371435457000103","071","371","435457","00","0103",ST,MAN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","123",TRAVESSA ANTONIO RAULINO DE MOURA,"36","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4716771","-46,6432144"
"AVENIDA ANTONIO MNHOZ BONILHA, 1192,SAO PAULO, SAO PAULO - BRASIL","076248018031000060","076","248","018031","00","0060",CV,LIM,"2",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","240",AVENIDA ANTONIO MNHOZ BONILHA,"1192","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4955797","-46,6804198"
"RUA ANA RIBEIRO, 145,SAO PAULO, SAO PAULO - BRASIL","075281011991000048","075","281","011991","00","0048",CV,CVE,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","104","104",RUA ANA RIBEIRO,"145","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4959919","-46,650287"
"RUA EULALIO DA COSTA CARVALHO, 140,SAO PAULO, SAO PAULO - BRASIL","074197704245000088","074","197","704245","00","0088",CV,LIM,"2",S,S,ZDE-2,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2460","4408",RUA EULALIO DA COSTA CARVALHO,"140","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5085653","-46,6766077"
"RUA GAL MIRANDA DA SILVA REIS, 43,SAO PAULO, SAO PAULO - BRASIL","076425140228000040","076","425","140228","00","0040",CV,LIM,"1",S,S,ZEU,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","84",RUA GAL MIRANDA DA SILVA REIS,"43","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4916526","-46,6838153"
"RUA DOS SITIANTES, 998,SAO PAULO, SAO PAULO - BRASIL","076769183520000050","076","769","183520","00","0050",FO,FRE,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","114",RUA DOS SITIANTES,"998","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4846667","-46,6880681"
"RUA MALIE BRENNER, 607,SAO PAULO, SAO PAULO - BRASIL","068084195456000073","068","084","195456","00","0073",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","112","91",RUA MALIE BRENNER,"607","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4900105","-46,6004347"
"RUA DOUTOR MARIO PINTO SERVA, 213,SAO PAULO, SAO PAULO - BRASIL","075013135143000070","075","013","135143","00","0070",CV,CVE,"2",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","550","787",RUA DOUTOR MARIO PINTO SERVA,"213","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4925157","-46,6665959"
"RUA ALVES PORTO, 67,SAO PAULO, SAO PAULO - BRASIL","068490009253000080","068","490","009253","00","0080",MG,VMD,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","79","69",RUA ALVES PORTO,"67","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4910906","-46,584566"
"RUA DIOGENES GIUNCHETTI ROSIN, 49,SAO PAULO, SAO PAULO - BRASIL","076295704296000045","076","295","704296","00","0045",CV,CAC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","133","100",RUA DIOGENES GIUNCHETTI ROSIN,"49","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4804658","-46,6613589"
"RUA BALAIADA, 13,SAO PAULO, SAO PAULO - BRASIL","063184745952000047","063","184","745952","00","0047",MG,VMR,"1",S,S,ZPI-1,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","128","150",RUA BALAIADA,"13","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5139904","-46,5745529"
"RUA DURVAL CLEMENTE, 146,SAO PAULO, SAO PAULO - BRASIL","069130061417000073","069","130","061417","00","0073",ST,STN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","91","96",RUA DURVAL CLEMENTE,"146","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4914697","-46,6236859"
"RUA CONCEICAO DA BARRA, 93,SAO PAULO, SAO PAULO - BRASIL","069130133264000070","069","130","133264","00","0070",ST,STN,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","91","69",RUA CONCEICAO DA BARRA,"93","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4916186","-46,6236859"
"RUA ALVES PORTO, 63,SAO PAULO, SAO PAULO - BRASIL","068490009253000079","068","490","009253","00","0079",MG,VMD,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","79","69",RUA ALVES PORTO,"63","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4911379","-46,5845297"
"RUA TANQUE VELHO, 455,SAO PAULO, SAO PAULO - BRASIL","067227186643000244","067","227","186643","00","0244",ST,TUC,"3",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2139","604",RUA TANQUE VELHO,"455","2","0","0",,U,,,LOTE CANCELADO,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4797707","-46,5954286"
"RUA JOAO DE LEDESMA, 116,SAO PAULO, SAO PAULO - BRASIL","067347045780000076","067","347","045780","00","0076",ST,TUC,"3",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","103","192",RUA JOAO DE LEDESMA,"116","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4718055","-46,5899862"
"TRAVESSA MARCILIO DOMINGOS CRUZ, 18,SAO PAULO, SAO PAULO - BRASIL","067098300926000122","067","098","300926","00","0122",MG,VMD,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","172","58",TRAVESSA MARCILIO DOMINGOS CRUZ,"18","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,474123","-46,5787183"
"TRAVESSA MARCILIO DOMINGOS CRUZ, 37,SAO PAULO, SAO PAULO - BRASIL","067098300926000124","067","098","300926","00","0124",MG,VMD,"1",S,S,ZC,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","79","40",TRAVESSA MARCILIO DOMINGOS CRUZ,"37","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4741019","-46,5789147"
"RUA SOLDADO ALMIR BERNARDINO, 237,SAO PAULO, SAO PAULO - BRASIL","063287007994000031","063","287","007994","00","0031",MG,VMR,"1",S,S,ZPI-1,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","210",RUA SOLDADO ALMIR BERNARDINO,"237","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5156977","-46,5634277"
"RUA SOLDADO DIONISIO CHAGAS, 197,SAO PAULO, SAO PAULO - BRASIL","063184059331000046","063","184","059331","00","0046",MG,VMR,"3",S,S,ZPI-1,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2225","2025",RUA SOLDADO DIONISIO CHAGAS,"197","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5143512","-46,5743451"
"RUA DIOGO DA COSTA, 66,SAO PAULO, SAO PAULO - BRASIL","070225135445000099","070","225","135445","00","0099",ST,TUC,"1",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","92","75",RUA DIOGO DA COSTA,"66","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4722879","-46,6049776"
"RUA PAULO PRADO, 174,SAO PAULO, SAO PAULO - BRASIL","067312157716000077","067","312","157716","00","0077",JT,JAC,"1",S,S,ZM,"0",,,"0","0",S,QA,"9",,,"0","0",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","66","71",RUA PAULO PRADO,"174","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4731579","-46,5836442"
"RUA AUGUSTO TOLLE, 262,SAO PAULO, SAO PAULO - BRASIL","072071025631000505","072","071","025631","00","0505",ST,STN,"3",S,S,ZM,"0",,,"0","0",S,QA,"8",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1353","613",RUA AUGUSTO TOLLE,"262","2","0","0",,U,,,LOTE CANCELADO,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4909016","-46,6315654"
