GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__Y_,Long__X_
"RUA JOAQUIM INACIO CARDOSO, 196,
SAO PAULO, SAO PAULO - BRASIL","134423621137010000","134","423","621137","01","0000",IT,IPA,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","797",RUA JOAQUIM INACIO CARDOSO,"196","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","1","-23,4885198","-46,3832149"
"RUA GERONIMO BARBOSA DA SILVA, 154,
SAO PAULO, SAO PAULO - BRASIL","135203728080000062","135","203","728080","00","0062",IT,VCR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","20","125",RUA GERONIMO BARBOSA DA SILVA,"154","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,51613","-46,4087062"
"RUA GERONIMO BARBOSA DA SILVA, 156,
SAO PAULO, SAO PAULO - BRASIL","135203728080000061","135","203","728080","00","0061",IT,VCR,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","137","126",RUA GERONIMO BARBOSA DA SILVA,"156","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5161102","-46,4088452"
"RUA PECANHA FALCAO, 9,
SAO PAULO, SAO PAULO - BRASIL","136002230642000072","136","002","230642","00","0072",GU,GUA,"2",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","450","150",RUA PECANHA FALCAO,"9","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5476978","-46,4002225"
"RUA PECANHA FALCAO, 7,
SAO PAULO, SAO PAULO - BRASIL","136002230642000071","136","002","230642","00","0071",GU,GUA,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","199","147",RUA PECANHA FALCAO,"7","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5476139","-46,4002697"
"RUA GUABIROBA DE MINAS, 374,
SAO PAULO, SAO PAULO - BRASIL","138278036056000230","138","278","036056","00","0230",GU,LAJ,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","208",RUA GUABIROBA DE MINAS,"374","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5208179","-46,4300452"
"RUA GUABIROBA DE MINAS, 366,
SAO PAULO, SAO PAULO - BRASIL","138278036056000231","138","278","036056","00","0231",GU,LAJ,"3",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","500","772",RUA GUABIROBA DE MINAS,"366","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5208043","-46,4298725"
"RUA CAMBACICA, 20,
SAO PAULO, SAO PAULO - BRASIL","139046039462000052","139","046","039462","00","0052",IT,VCR,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","150",RUA CAMBACICA,"20","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5194145","-46,4210715"
"RUA CAMBACICA, 19,
SAO PAULO, SAO PAULO - BRASIL","139046039462000053","139","046","039462","00","0053",IT,VCR,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","150",RUA CAMBACICA,"19","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5195036","-46,4209327"
"AVENIDA NORDESTINA, 2780,
SAO PAULO, SAO PAULO - BRASIL","139337115428010000","139","337","115428","01","0000",MP,SMI,"1",S,S,ZEIS-2,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","8797",AVENIDA NORDESTINA,"2780","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","1","-23,5123738","-46,4323315"
"AVENIDA GUAXIMBE, 6,
SAO PAULO, SAO PAULO - BRASIL","140038728098000029","140","038","728098","00","0029",IQ,ITQ,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","166",AVENIDA GUAXIMBE,"6","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5191016","-46,4643366"
"RUA VITIFOLIA, 32,
SAO PAULO, SAO PAULO - BRASIL","140155719757010000","140","155","719757","01","0000",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","0","250",RUA VITIFOLIA,"32","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","1","-23,5150716","-46,4588433"
"RUA DAS BOAS NOITES, 865,
SAO PAULO, SAO PAULO - BRASIL","141024181676000140","141","024","181676","00","0140",IQ,ITQ,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","109","150",RUA DAS BOAS NOITES,"865","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5332815","-46,464018"
"RUA DAS BOAS NOITES, 861,
SAO PAULO, SAO PAULO - BRASIL","141024181676000139","141","024","181676","00","0139",IQ,ITQ,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","51","150",RUA DAS BOAS NOITES,"861","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5332272","-46,4638534"
"RUA BENTO RIBEIRO, 124,
SAO PAULO, SAO PAULO - BRASIL","141059675520000172","141","059","675520","00","0172",IQ,ITQ,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","252","150",RUA BENTO RIBEIRO,"124","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5329026","-46,4583165"
"RUA BENTO RIBEIRO, 126,
SAO PAULO, SAO PAULO - BRASIL","141059675520000171","141","059","675520","00","0171",IQ,ITQ,"1",S,S,ZC,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","196","150",RUA BENTO RIBEIRO,"126","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5328667","-46,4583636"
"RUA FLOR DO ESPIRITO SANTO, 303,
SAO PAULO, SAO PAULO - BRASIL","140181669016000076","140","181","669016","00","0076",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","375","125",RUA FLOR DO ESPIRITO SANTO,"303","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5122069","-46,4549744"
"RUA FLOR DO ESPIRITO SANTO, 329,
SAO PAULO, SAO PAULO - BRASIL","140181669016000043","140","181","669016","00","0043",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","530","250",RUA FLOR DO ESPIRITO SANTO,"329","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5120211","-46,4549744"
"RUA ITAIM, 600,
SAO PAULO, SAO PAULO - BRASIL","133074280208000048","133","074","280208","00","0048",IT,IPA,"1",S,S,ZEU,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"8",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","272","151",RUA ITAIM,"600","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,494211","-46,3984135"
"RUA JASMIN DE PORCELANA, 567,
SAO PAULO, SAO PAULO - BRASIL","140181672629000054","140","181","672629","00","0054",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","120","125",RUA JASMIN DE PORCELANA,"567","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,511928","-46,4553234"
"RUA FLOR DA RESSUREICAO, 361,
SAO PAULO, SAO PAULO - BRASIL","140182667382000058","140","182","667382","00","0058",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","240","125",RUA FLOR DA RESSUREICAO,"361","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5116131","-46,4542682"
"RUA FLOR DA RESSUREICAO, 319,
SAO PAULO, SAO PAULO - BRASIL","140182667382000059","140","182","667382","00","0059",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","100","125",RUA FLOR DA RESSUREICAO,"319","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,512015","-46,454237"
"RUA FLOR DA RESSUREICAO, 327,
SAO PAULO, SAO PAULO - BRASIL","140182667382000060","140","182","667382","00","0060",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","100","125",RUA FLOR DA RESSUREICAO,"327","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5119449","-46,4543388"
"RUA FLOR DA RESSUREICAO, 341,
SAO PAULO, SAO PAULO - BRASIL","140182667382000063","140","182","667382","00","0063",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","90","125",RUA FLOR DA RESSUREICAO,"341","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5118056","-46,4543547"
"RUA FLOR DA RESSUREICAO, 347,
SAO PAULO, SAO PAULO - BRASIL","140182667382000064","140","182","667382","00","0064",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","90","125",RUA FLOR DA RESSUREICAO,"347","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5116756","-46,4543547"
"RUA FLOR DA RESSUREICAO, 329,
SAO PAULO, SAO PAULO - BRASIL","140182667382000065","140","182","667382","00","0065",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","205","125",RUA FLOR DA RESSUREICAO,"329","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,511892","-46,4543359"
"RUA FLOR DA RESSUREICAO, 337,
SAO PAULO, SAO PAULO - BRASIL","140182667382000066","140","182","667382","00","0066",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","57","125",RUA FLOR DA RESSUREICAO,"337","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5118548","-46,4543359"
"RUA FLOR DA RESSUREICAO, 357,
SAO PAULO, SAO PAULO - BRASIL","140182667382000053","140","182","667382","00","0053",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","90","125",RUA FLOR DA RESSUREICAO,"357","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5116497","-46,45435"
"RUA FLOR DA RESSUREICAO, 349,
SAO PAULO, SAO PAULO - BRASIL","140182667382000054","140","182","667382","00","0054",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","90","125",RUA FLOR DA RESSUREICAO,"349","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5116702","-46,4543487"
"RUA FLOR DA RESSUREICAO, 367,
SAO PAULO, SAO PAULO - BRASIL","140182667382000057","140","182","667382","00","0057",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","130","125",RUA FLOR DA RESSUREICAO,"367","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5116201","-46,4542677"
"RUA FLOR DO ESPIRITO SANTO, 338,
SAO PAULO, SAO PAULO - BRASIL","140182669016000074","140","182","669016","00","0074",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","135","125",RUA FLOR DO ESPIRITO SANTO,"338","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5119787","-46,4546534"
"RUA FLOR DO ESPIRITO SANTO, 380,
SAO PAULO, SAO PAULO - BRASIL","140182669016000061","140","182","669016","00","0061",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","100","125",RUA FLOR DO ESPIRITO SANTO,"380","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5116144","-46,4547339"
"RUA FLOR DO ESPIRITO SANTO, 374,
SAO PAULO, SAO PAULO - BRASIL","140182669016000062","140","182","669016","00","0062",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","100","125",RUA FLOR DO ESPIRITO SANTO,"374","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,5116629","-46,4547294"
"RUA FLOR DO ESPIRITO SANTO, 350,
SAO PAULO, SAO PAULO - BRASIL","140182669016000069","140","182","669016","00","0069",MP,VJA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"2",,L,"16402","2016",MA,"14",,L,"16050","2014",PI,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","1098","750",RUA FLOR DO ESPIRITO SANTO,"350","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2023","0","-23,511803","-46,4547047"
"RUA CRISTOVAO JAQUES, 520,
SAO PAULO, SAO PAULO - BRASIL","117165055336000045","117","165","055336","00","0045",SB,SAP,"4",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","221",RUA CRISTOVAO JAQUES,"520","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,TERCEIRO QUADRIMESTRE,"2023","0","-23,5908207","-46,5236343"
"RUA FERRUCIO SANDOLI, 194,SAO PAULO, SAO PAULO - BRASIL","172129089524000094","172","129","089524","00","0094",AD,CAD,"3",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","210","158",RUA FERRUCIO SANDOLI,"194","2","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6785753","-46,6495176"
"RUA ANTONIO BISPO DE SOUZA, 220,SAO PAULO, SAO PAULO - BRASIL","172267021130000094","172","267","021130","00","0094",AD,CAD,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1740","1766",RUA ANTONIO BISPO DE SOUZA,"220","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6766737","-46,6404793"
"RUA MANUEL RODRIGUES MEXELHAO, 419,SAO PAULO, SAO PAULO - BRASIL","173207656283000110","173","207","656283","00","0110",AD,PDR,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","192","125",RUA MANUEL RODRIGUES MEXELHAO,"419","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6894624","-46,6540615"
"RUA MANUEL RODRIGUES MEXELHAO, 413,SAO PAULO, SAO PAULO - BRASIL","173207656283000109","173","207","656283","00","0109",AD,PDR,"1",S,S,ZMA,"0",,L,"16402","2016",S,ZEIS-1,"0",,L,"16402","2016",QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0","192","125",RUA MANUEL RODRIGUES MEXELHAO,"413","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6895369","-46,6540615"
"RUA GLYCERIO ALMEIDA MACIEL, 230,SAO PAULO, SAO PAULO - BRASIL","173054640514000079","173","054","640514","00","0079",AD,CAD,"3",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","297","126",RUA GLYCERIO ALMEIDA MACIEL,"230","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6873999","-46,6585053"
"RUA DAS MANJUBAS, 126,SAO PAULO, SAO PAULO - BRASIL","173084637220000062","173","084","637220","00","0062",AD,PDR,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","75","125",RUA DAS MANJUBAS,"126","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,697328","-46,6447407"
"RUA GLYCERIO ALMEIDA MACIEL, 284,SAO PAULO, SAO PAULO - BRASIL","173054640514000078","173","054","640514","00","0078",AD,CAD,"2",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","571","188",RUA GLYCERIO ALMEIDA MACIEL,"284","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,687343","-46,6583606"
"RUA PEDRO GONCALVES MEIRA , 379,SAO PAULO, SAO PAULO - BRASIL","173066762865000083","173","066","762865","00","0083",AD,CAD,"1",S,S,ZM,"0",,L,"16402","2016",S,QA,"9",,L,"16402","2016",MA,"3",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","252","199",RUA PEDRO GONCALVES MEIRA,"379","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,6822761","-46,655112"
"RUA DAS MANJUBAS, 120,SAO PAULO, SAO PAULO - BRASIL","173084637220000061","173","084","637220","00","0061",AD,PDR,"1",S,S,ZMA,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","125",RUA DAS MANJUBAS,"120","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,697339","-46,6448362"
"RUA GENERAL JOSE DE OLIVEIRA RAMOS, 35,SAO PAULO, SAO PAULO - BRASIL","174049665754000095","174","049","665754","00","0095",SO,GRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","207","250",RUA GENERAL JOSE DE OLIVEIRA RAMOS,"35","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,7693048","-46,68248"
"RUA GENERAL JOSE DE OLIVEIRA RAMOS, 29,SAO PAULO, SAO PAULO - BRASIL","174049665754000096","174","049","665754","00","0096",SO,GRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","164","250",RUA GENERAL JOSE DE OLIVEIRA RAMOS,"29","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,7693952","-46,6823991"
"RUA GIUSEPPE BARETTI, 174,SAO PAULO, SAO PAULO - BRASIL","174053715786000040","174","053","715786","00","0040",SO,GRA,"1",S,S,ZEIS-1,"0",,L,"16402","2016",S,QA,"10",,L,"16402","2016",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","342","197",RUA GIUSEPPE BARETTI,"174","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,TERCEIRO QUADRIMESTRE,"2023","0","-23,7719144","-46,6830097"
